SAMPLE_IDS,POINT_ID,LINE_ID,X_LOCAL_M,Y_LOCAL_M,DEPTH_M,Z_LOCAL_M,VX_KM_S,N_MERGED
W2:63,W2,L1,250,220,442.308000,-442.308000,0.848092000,1
W2:62,W2,L1,250,220,428.125000,-428.125000,0.832417000,1
W2:61,W2,L1,250,220,414.634000,-414.634000,0.829966000,1
W2:60,W2,L1,250,220,395.833000,-395.833000,0.990386000,1
W2:59,W2,L1,250,220,375.000000,-375.000000,1.033295000,1
W2:58,W2,L1,250,220,355.114000,-355.114000,1.013259000,1
W2:57,W2,L1,250,220,280.556000,-280.556000,1.414637000,1
W2:56,W2,L1,250,220,244.565000,-244.565000,1.034759000,1
W2:55,W2,L1,250,220,239.362000,-239.362000,0.450000000,1
W2:54,W2,L1,250,220,234.375000,-234.375000,0.450000000,1
W2:53,W2,L1,250,220,229.592000,-229.592000,0.450000000,1
W2:52,W2,L1,250,220,225.000000,-225.000000,0.450000000,1
W2:51,W2,L1,250,220,220.588000,-220.588000,0.450000000,1
W2:50,W2,L1,250,220,192.308000,-192.308000,0.953543000,1
W2:49,W2,L1,250,220,188.679000,-188.679000,0.400000000,1
W2:48,W2,L1,250,220,185.185000,-185.185000,0.400000000,1
W2:47,W2,L1,250,220,181.818000,-181.818000,0.400000000,1
W2:46,W2,L1,250,220,178.571000,-178.571000,0.400000000,1
W2:45,W2,L1,250,220,175.439000,-175.439000,0.400000000,1
W2:44,W2,L1,250,220,172.414000,-172.414000,0.400000000,1
W2:43,W2,L1,250,220,169.492000,-169.492000,0.400000000,1
W2:42,W2,L1,250,220,166.667000,-166.667000,0.400000000,1
W2:41,W2,L1,250,220,163.934000,-163.934000,0.400000000,1
W2:40,W2,L1,250,220,120.968000,-120.968000,1.022504000,1
W2:39,W2,L1,250,220,119.048000,-119.048000,0.300000000,1
W2:38,W2,L1,250,220,117.188000,-117.188000,0.300000000,1
W2:37,W2,L1,250,220,115.385000,-115.385000,0.300000000,1
W2:36,W2,L1,250,220,113.636000,-113.636000,0.300000000,1
W2:35,W2,L1,250,220,111.940000,-111.940000,0.300000000,1
W2:34,W2,L1,250,220,110.294000,-110.294000,0.300000000,1
W2:33,W2,L1,250,220,101.449000,-101.449000,0.612708000,1
W2:30,W2,L1,250,220,100.694000,-100.694000,0.494132000,1
W2:32,W2,L1,250,220,100.000000,-100.000000,0.280000000,1
W2:31,W2,L1,250,220,98.592000,-98.592000,0.280000000,1
W2:29,W2,L1,250,220,92.466000,-92.466000,0.604665000,1
W2:28,W2,L1,250,220,87.838000,-87.838000,0.494249000,1
W2:27,W2,L1,250,220,83.333000,-83.333000,0.481318000,1
W2:26,W2,L1,250,220,82.237000,-82.237000,0.250000000,1
W2:25,W2,L1,250,220,81.169000,-81.169000,0.250000000,1
W2:24,W2,L1,250,220,80.128000,-80.128000,0.250000000,1
W2:23,W2,L1,250,220,79.114000,-79.114000,0.250000000,1
W2:22,W2,L1,250,220,78.125000,-78.125000,0.250000000,1
W2:21,W2,L1,250,220,77.160000,-77.160000,0.250000000,1
W2:20,W2,L1,250,220,76.220000,-76.220000,0.250000000,1
W2:19,W2,L1,250,220,60.241000,-60.241000,0.662827000,1
W2:18,W2,L1,250,220,59.524000,-59.524000,0.200000000,1
W2:17,W2,L1,250,220,58.824000,-58.824000,0.200000000,1
W2:16,W2,L1,250,220,58.140000,-58.140000,0.200000000,1
W2:15,W2,L1,250,220,57.471000,-57.471000,0.200000000,1
W2:14,W2,L1,250,220,56.818000,-56.818000,0.200000000,1
W2:13,W2,L1,250,220,56.180000,-56.180000,0.200000000,1
W2:12,W2,L1,250,220,50.000000,-50.000000,0.474216000,1
W2:11,W2,L1,250,220,49.451000,-49.451000,0.180000000,1
W2:10,W2,L1,250,220,48.913000,-48.913000,0.180000000,1
W2:9,W2,L1,250,220,48.387000,-48.387000,0.180000000,1
W2:8,W2,L1,250,220,47.872000,-47.872000,0.180000000,1
W2:7,W2,L1,250,220,39.474000,-39.474000,0.477851000,1
W2:6,W2,L1,250,220,39.063000,-39.063000,0.150000000,1
W2:5,W2,L1,250,220,38.660000,-38.660000,0.150000000,1
W2:4,W2,L1,250,220,38.265000,-38.265000,0.150000000,1
W2:3,W2,L1,250,220,37.879000,-37.879000,0.150000000,1
W2:2,W2,L1,250,220,37.500000,-37.500000,0.150000000,1
W1:90,W1,L1,400,220,4062.500000,-4062.500000,2.395890000,1
W1:89,W1,L1,400,220,3365.385000,-3365.385000,2.946944000,1
W1:88,W1,L1,400,220,3035.714000,-3035.714000,2.183420000,1
W1:87,W1,L1,400,220,2750.000000,-2750.000000,2.153661000,1
W1:86,W1,L1,400,220,2578.125000,-2578.125000,1.650000000,1
W1:85,W1,L1,400,220,2279.412000,-2279.412000,2.408534000,1
W1:84,W1,L1,400,220,2069.444000,-2069.444000,2.117533000,1
W1:83,W1,L1,400,220,1940.789000,-1940.789000,1.704851000,1
W1:82,W1,L1,400,220,1787.500000,-1787.500000,1.975042000,1
W1:81,W1,L1,400,220,1589.286000,-1589.286000,2.219961000,1
W1:80,W1,L1,400,220,1420.455000,-1420.455000,2.076990000,1
W1:79,W1,L1,400,220,1250.000000,-1250.000000,2.050383000,1
W1:78,W1,L1,400,220,1041.667000,-1041.667000,2.087142000,1
W1:77,W1,L1,400,220,950.000000,-950.000000,1.528044000,1
W1:76,W1,L1,400,220,812.500000,-812.500000,1.704019000,1
W1:75,W1,L1,400,220,754.630000,-754.630000,1.230741000,1
W1:74,W1,L1,400,220,723.214000,-723.214000,0.924604000,1
W1:73,W1,L1,400,220,689.655000,-689.655000,1.003667000,1
W1:71,W1,L1,400,220,657.258000,-657.258000,1.100003000,1
W1:72,W1,L1,400,220,654.167000,-654.167000,1.062772000,1
W1:70,W1,L1,400,220,621.094000,-621.094000,1.147709000,1
W1:69,W1,L1,400,220,583.333000,-583.333000,1.179129000,1
W1:68,W1,L1,400,220,551.471000,-551.471000,1.108637000,1
W1:67,W1,L1,400,220,521.429000,-521.429000,1.091394000,1
W1:66,W1,L1,400,220,506.944000,-506.944000,0.730000000,1
W1:65,W1,L1,400,220,489.865000,-489.865000,0.865528000,1
W1:64,W1,L1,400,220,476.974000,-476.974000,0.725000000,1
W1:63,W1,L1,400,220,464.744000,-464.744000,0.725000000,1
W1:62,W1,L1,400,220,437.500000,-437.500000,1.139731000,1
W1:61,W1,L1,400,220,426.829000,-426.829000,0.700000000,1
W1:60,W1,L1,400,220,386.905000,-386.905000,1.289559000,1
W1:59,W1,L1,400,220,377.907000,-377.907000,0.650000000,1
W1:58,W1,L1,400,220,340.909000,-340.909000,1.229006000,1
W1:57,W1,L1,400,220,333.333000,-333.333000,0.600000000,1
W1:56,W1,L1,400,220,315.217000,-315.217000,0.965555000,1
W1:55,W1,L1,400,220,292.553000,-292.553000,1.026310000,1
W1:54,W1,L1,400,220,276.042000,-276.042000,0.909344000,1
W1:53,W1,L1,400,220,255.102000,-255.102000,0.964765000,1
W1:52,W1,L1,400,220,225.000000,-225.000000,1.027747000,1
W1:51,W1,L1,400,220,220.588000,-220.588000,0.450000000,1
W1:50,W1,L1,400,220,216.346000,-216.346000,0.450000000,1
W1:49,W1,L1,400,220,188.679000,-188.679000,0.957955000,1
W1:48,W1,L1,400,220,185.185000,-185.185000,0.400000000,1
W1:47,W1,L1,400,220,181.818000,-181.818000,0.400000000,1
W1:46,W1,L1,400,220,178.571000,-178.571000,0.400000000,1
W1:45,W1,L1,400,220,175.439000,-175.439000,0.400000000,1
W1:44,W1,L1,400,220,172.414000,-172.414000,0.400000000,1
W1:43,W1,L1,400,220,169.492000,-169.492000,0.400000000,1
W1:42,W1,L1,400,220,166.667000,-166.667000,0.400000000,1
W1:41,W1,L1,400,220,163.934000,-163.934000,0.400000000,1
W1:40,W1,L1,400,220,161.290000,-161.290000,0.400000000,1
W1:39,W1,L1,400,220,158.730000,-158.730000,0.400000000,1
W1:38,W1,L1,400,220,156.250000,-156.250000,0.400000000,1
W1:37,W1,L1,400,220,153.846000,-153.846000,0.400000000,1
W1:36,W1,L1,400,220,151.515000,-151.515000,0.400000000,1
W1:35,W1,L1,400,220,149.254000,-149.254000,0.400000000,1
W1:34,W1,L1,400,220,147.059000,-147.059000,0.400000000,1
W1:33,W1,L1,400,220,144.928000,-144.928000,0.400000000,1
W1:32,W1,L1,400,220,142.857000,-142.857000,0.400000000,1
W1:31,W1,L1,400,220,140.845000,-140.845000,0.400000000,1
W1:30,W1,L1,400,220,138.889000,-138.889000,0.400000000,1
W1:29,W1,L1,400,220,136.986000,-136.986000,0.400000000,1
W1:28,W1,L1,400,220,135.135000,-135.135000,0.400000000,1
W1:27,W1,L1,400,220,133.333000,-133.333000,0.400000000,1
W1:26,W1,L1,400,220,131.579000,-131.579000,0.400000000,1
W1:25,W1,L1,400,220,113.636000,-113.636000,0.954694000,1
W1:24,W1,L1,400,220,112.179000,-112.179000,0.350000000,1
W1:23,W1,L1,400,220,110.759000,-110.759000,0.350000000,1
W1:22,W1,L1,400,220,103.125000,-103.125000,0.716548000,1
W1:21,W1,L1,400,220,98.765000,-98.765000,0.590682000,1
W1:20,W1,L1,400,220,97.561000,-97.561000,0.320000000,1
W1:19,W1,L1,400,220,90.361000,-90.361000,0.673797000,1
W1:18,W1,L1,400,220,89.286000,-89.286000,0.300000000,1
W1:17,W1,L1,400,220,88.235000,-88.235000,0.300000000,1
W1:16,W1,L1,400,220,87.209000,-87.209000,0.300000000,1
W1:15,W1,L1,400,220,86.207000,-86.207000,0.300000000,1
W1:14,W1,L1,400,220,85.227000,-85.227000,0.300000000,1
W1:13,W1,L1,400,220,84.270000,-84.270000,0.300000000,1
W1:12,W1,L1,400,220,77.778000,-77.778000,0.653118000,1
W1:11,W1,L1,400,220,76.923000,-76.923000,0.280000000,1
W1:10,W1,L1,400,220,70.652000,-70.652000,0.621954000,1
W1:9,W1,L1,400,220,67.204000,-67.204000,0.506112000,1
W1:8,W1,L1,400,220,61.170000,-61.170000,0.571848000,1
W1:7,W1,L1,400,220,60.526000,-60.526000,0.230000000,1
W1:6,W1,L1,400,220,52.083000,-52.083000,0.584411000,1
W1:5,W1,L1,400,220,51.546000,-51.546000,0.200000000,1
W1:4,W1,L1,400,220,51.020000,-51.020000,0.200000000,1
W1:3,W1,L1,400,220,50.505000,-50.505000,0.200000000,1
W1:2,W1,L1,400,220,50.000000,-50.000000,0.200000000,1
W24:89,W24,L3,960,0,4086.538000,-4086.538000,2.529213000,1
W24:88,W24,L3,960,0,3741.071000,-3741.071000,2.433101000,1
W24:87,W24,L3,960,0,3333.333000,-3333.333000,2.838899000,1
W24:86,W24,L3,960,0,3046.875000,-3046.875000,2.500838000,1
W24:85,W24,L3,960,0,2794.118000,-2794.118000,2.471136000,1
W24:84,W24,L3,960,0,2500.000000,-2500.000000,2.737012000,1
W24:83,W24,L3,960,0,2171.053000,-2171.053000,2.850683000,1
W24:82,W24,L3,960,0,1993.750000,-1993.750000,2.242102000,1
W24:81,W24,L3,960,0,1821.429000,-1821.429000,2.264954000,1
W24:80,W24,L3,960,0,1630.682000,-1630.682000,2.369206000,1
W24:79,W24,L3,960,0,1467.391000,-1467.391000,2.223809000,1
W24:78,W24,L3,960,0,1093.750000,-1093.750000,2.682239000,1
W24:77,W24,L3,960,0,950.000000,-950.000000,1.814481000,1
W24:76,W24,L3,960,0,865.385000,-865.385000,1.478208000,1
W24:75,W24,L3,960,0,787.037000,-787.037000,1.426647000,1
W24:74,W24,L3,960,0,758.929000,-758.929000,0.850000000,1
W24:73,W24,L3,960,0,732.759000,-732.759000,0.850000000,1
W24:72,W24,L3,960,0,666.667000,-666.667000,1.394519000,1
W24:71,W24,L3,960,0,645.161000,-645.161000,0.800000000,1
W24:70,W24,L3,960,0,625.000000,-625.000000,0.800000000,1
W24:69,W24,L3,960,0,606.061000,-606.061000,0.800000000,1
W24:68,W24,L3,960,0,551.471000,-551.471000,1.366314000,1
W24:67,W24,L3,960,0,535.714000,-535.714000,0.750000000,1
W24:66,W24,L3,960,0,520.833000,-520.833000,0.750000000,1
W24:65,W24,L3,960,0,506.757000,-506.757000,0.750000000,1
W24:64,W24,L3,960,0,460.526000,-460.526000,1.331139000,1
W24:63,W24,L3,960,0,448.718000,-448.718000,0.700000000,1
W24:62,W24,L3,960,0,437.500000,-437.500000,0.700000000,1
W24:61,W24,L3,960,0,426.829000,-426.829000,0.700000000,1
W24:60,W24,L3,960,0,416.667000,-416.667000,0.700000000,1
W24:59,W24,L3,960,0,404.070000,-404.070000,0.851276000,1
W24:58,W24,L3,960,0,397.727000,-397.727000,0.491845000,1
W24:57,W24,L3,960,0,361.111000,-361.111000,1.310581000,1
W24:56,W24,L3,960,0,353.261000,-353.261000,0.650000000,1
W24:55,W24,L3,960,0,332.447000,-332.447000,1.082031000,1
W24:54,W24,L3,960,0,330.729000,-330.729000,0.750665000,1
W24:53,W24,L3,960,0,308.673000,-308.673000,1.113293000,1
W24:52,W24,L3,960,0,282.500000,-282.500000,1.142762000,1
W24:51,W24,L3,960,0,279.412000,-279.412000,0.533263000,1
W24:50,W24,L3,960,0,240.385000,-240.385000,1.231710000,1
W24:49,W24,L3,960,0,188.679000,-188.679000,1.186418000,1
W24:48,W24,L3,960,0,185.185000,-185.185000,0.400000000,1
W24:47,W24,L3,960,0,159.091000,-159.091000,0.879253000,1
W24:46,W24,L3,960,0,156.250000,-156.250000,0.350000000,1
W24:37,W24,L3,960,0,153.846000,-153.846000,0.902355000,1
W24:45,W24,L3,960,0,153.509000,-153.509000,0.350000000,1
W24:36,W24,L3,960,0,151.515000,-151.515000,0.400000000,1
W24:44,W24,L3,960,0,150.862000,-150.862000,0.350000000,1
W24:35,W24,L3,960,0,149.254000,-149.254000,0.400000000,1
W24:43,W24,L3,960,0,148.305000,-148.305000,0.350000000,1
W24:34,W24,L3,960,0,147.059000,-147.059000,0.400000000,1
W24:42,W24,L3,960,0,145.833000,-145.833000,0.350000000,1
W24:33,W24,L3,960,0,144.928000,-144.928000,0.400000000,1
W24:41,W24,L3,960,0,143.443000,-143.443000,0.350000000,1
W24:32,W24,L3,960,0,142.857000,-142.857000,0.400000000,1
W24:40,W24,L3,960,0,141.129000,-141.129000,0.350000000,1
W24:31,W24,L3,960,0,140.845000,-140.845000,0.400000000,1
W24:30|W24:39,W24,L3,960,0,138.889000,-138.889000,0.375000000,2
W24:29,W24,L3,960,0,136.986000,-136.986000,0.400000000,1
W24:38,W24,L3,960,0,136.719000,-136.719000,0.350000000,1
W24:28,W24,L3,960,0,135.135000,-135.135000,0.400000000,1
W24:27,W24,L3,960,0,116.667000,-116.667000,0.948548000,1
W24:26,W24,L3,960,0,115.132000,-115.132000,0.350000000,1
W24:25,W24,L3,960,0,97.403000,-97.403000,0.857185000,1
W24:24,W24,L3,960,0,80.128000,-80.128000,0.758513000,1
W24:23,W24,L3,960,0,79.114000,-79.114000,0.250000000,1
W24:22,W24,L3,960,0,78.125000,-78.125000,0.250000000,1
W24:21,W24,L3,960,0,77.160000,-77.160000,0.250000000,1
W24:20,W24,L3,960,0,76.220000,-76.220000,0.250000000,1
W24:19,W24,L3,960,0,75.301000,-75.301000,0.250000000,1
W24:18,W24,L3,960,0,74.405000,-74.405000,0.250000000,1
W24:17,W24,L3,960,0,73.529000,-73.529000,0.250000000,1
W24:16,W24,L3,960,0,72.674000,-72.674000,0.250000000,1
W24:15,W24,L3,960,0,71.839000,-71.839000,0.250000000,1
W24:14,W24,L3,960,0,71.023000,-71.023000,0.250000000,1
W24:13,W24,L3,960,0,70.225000,-70.225000,0.250000000,1
W24:12,W24,L3,960,0,69.444000,-69.444000,0.250000000,1
W24:11,W24,L3,960,0,54.945000,-54.945000,0.678128000,1
W24:10,W24,L3,960,0,54.348000,-54.348000,0.200000000,1
W24:9,W24,L3,960,0,53.763000,-53.763000,0.200000000,1
W24:8,W24,L3,960,0,53.191000,-53.191000,0.200000000,1
W24:7,W24,L3,960,0,52.632000,-52.632000,0.200000000,1
W24:6,W24,L3,960,0,52.083000,-52.083000,0.200000000,1
W24:5,W24,L3,960,0,51.546000,-51.546000,0.200000000,1
W24:4,W24,L3,960,0,51.020000,-51.020000,0.200000000,1
W24:3,W24,L3,960,0,50.505000,-50.505000,0.200000000,1
W24:2,W24,L3,960,0,50.000000,-50.000000,0.200000000,1
